zip_code,Number of returns [2],Earned income credit [11],Number with paid preparer's signature,eitc_rate,paid_preparer_rate
94508,1180.0,70,630.0,5.932203389830509,53.38983050847458
94509,30170.0,4950,17310.0,16.407026847862113,57.37487570434207
94510,13650.0,770,7080.0,5.641025641025641,51.868131868131876
94513,31300.0,2300,18030.0,7.348242811501597,57.6038338658147
94514,530.0,50,350.0,9.433962264150944,66.0377358490566
94515,3260.0,240,1990.0,7.361963190184049,61.04294478527608
94517,6290.0,210,3610.0,3.338632750397456,57.39268680445151
94518,12990.0,1030,6970.0,7.929176289453426,53.656658968437256
94519,8990.0,750,4850.0,8.342602892102335,53.9488320355951
94520,16760.0,2170,10230.0,12.947494033412887,61.038186157517906
94521,20440.0,1420,11020.0,6.947162426614481,53.91389432485323
94523,16940.0,950,8690.0,5.6080283353010625,51.298701298701296
94525,1650.0,130,850.0,7.878787878787878,51.515151515151516
94526,16030.0,370,9440.0,2.30817217716781,58.889582033686835
94530,13240.0,930,6660.0,7.02416918429003,50.30211480362537
94531,22890.0,2970,12640.0,12.975098296199214,55.22062035823504
94533,35340.0,4910,19290.0,13.893604980192418,54.58404074702886
94534,20090.0,1330,10910.0,6.620209059233449,54.30562468889995
94535,1790.0,370,470.0,20.670391061452513,26.256983240223462
94536,31940.0,1850,17250.0,5.792110206637445,54.00751408891672
94538,31450.0,2350,17150.0,7.472178060413355,54.531001589825124
94539,25000.0,810,11480.0,3.2399999999999998,45.92
94541,30710.0,3540,19100.0,11.527189840442853,62.19472484532725
94542,6740.0,460,3850.0,6.824925816023739,57.12166172106825
94544,36480.0,4150,23630.0,11.37609649122807,64.77521929824562
94545,16190.0,1480,10010.0,9.141445336627548,61.828289067325514
94546,22090.0,1740,12320.0,7.876867360796741,55.771842462652785
94547,12950.0,950,7040.0,7.335907335907336,54.36293436293437
94549,13470.0,330,8280.0,2.4498886414253898,61.46993318485523
94550,23340.0,1020,12370.0,4.370179948586118,52.99914310197087
94551,19940.0,1140,10680.0,5.717151454363089,53.56068204613842
94552,7040.0,270,3680.0,3.835227272727273,52.27272727272727
94553,24050.0,1650,12560.0,6.860706860706861,52.224532224532226
94555,15720.0,730,7730.0,4.643765903307888,49.17302798982188
94556,7150.0,200,3970.0,2.797202797202797,55.52447552447553
94558,31840.0,2290,19560.0,7.192211055276382,61.4321608040201
94559,13280.0,1090,7960.0,8.207831325301203,59.93975903614458
94560,23860.0,1540,13480.0,6.454316848281643,56.49622799664711
94561,21140.0,2130,11950.0,10.075685903500473,56.527909176915806
94563,9090.0,170,5680.0,1.87018701870187,62.48624862486248
94564,9640.0,840,5430.0,8.71369294605809,56.32780082987552
94565,44700.0,6840,27370.0,15.302013422818792,61.230425055928414
94566,20620.0,680,10740.0,3.2977691561590685,52.08535402521824
94567,310.0,20,190.0,6.451612903225806,61.29032258064516
94568,29790.0,1300,14630.0,4.36388049681101,49.110439744880836
94571,5740.0,360,2970.0,6.2717770034843205,51.742160278745644
94572,4350.0,530,2460.0,12.183908045977011,56.55172413793104
94574,3640.0,170,2390.0,4.670329670329671,65.65934065934066
94577,23710.0,2700,13780.0,11.387600168705188,58.11893715731758
94578,18650.0,2800,10920.0,15.013404825737265,58.552278820375335
94579,11190.0,1340,6650.0,11.974977658623772,59.42806076854335
94580,14600.0,1460,8840.0,10.0,60.54794520547945
94582,19960.0,730,9520.0,3.6573146292585172,47.69539078156313
94583,20110.0,680,11310.0,3.3814022874191947,56.24067628045748
94585,14060.0,1750,7120.0,12.446657183499289,50.640113798008535
94586,510.0,0,320.0,0.0,62.745098039215684
94587,33580.0,2560,19170.0,7.623585467540203,57.08755211435378
94588,15840.0,570,8150.0,3.5984848484848486,51.4520202020202
94589,14470.0,2110,8250.0,14.581893572909468,57.01451278507257
94590,16770.0,2810,8730.0,16.756112104949313,52.05724508050089
94591,27070.0,2850,14380.0,10.528260066494274,53.12153675655708
94592,430.0,30,210.0,6.976744186046512,48.837209302325576
94595,9960.0,180,5950.0,1.8072289156626504,59.738955823293175
94596,11530.0,610,5870.0,5.2905464006938425,50.910667823070256
94597,11640.0,630,5680.0,5.412371134020619,48.797250859106526
94598,13360.0,380,7230.0,2.844311377245509,54.11676646706587
94599,1250.0,50,780.0,4.0,62.4
94601,21680.0,4440,13310.0,20.479704797047972,61.392988929889306
94602,13900.0,1150,7310.0,8.273381294964029,52.58992805755396
94603,15390.0,3110,10300.0,20.207927225471085,66.92657569850552
94605,19730.0,2770,10940.0,14.03953370501774,55.44855549923974
94606,16910.0,3150,8700.0,18.628030751034892,51.4488468361916
94607,12990.0,2160,5770.0,16.628175519630485,44.41878367975365
94608,15590.0,1580,6560.0,10.13470173187941,42.07825529185375
94609,11420.0,1220,4800.0,10.683012259194395,42.03152364273205
94610,16230.0,870,7530.0,5.360443622920517,46.39556377079482
94611,20320.0,780,10890.0,3.8385826771653546,53.59251968503938
94612,9700.0,970,3620.0,10.0,37.31958762886598
94618,8390.0,240,4510.0,2.860548271752086,53.75446960667462
94619,11580.0,1070,6300.0,9.24006908462867,54.40414507772021
94621,13500.0,3290,8820.0,24.37037037037037,65.33333333333333
94702,8300.0,620,3840.0,7.46987951807229,46.265060240963855
94703,9380.0,750,4070.0,7.995735607675907,43.39019189765458
94704,5390.0,420,1740.0,7.792207792207792,32.28200371057514
94705,6880.0,290,3590.0,4.215116279069767,52.18023255813954
94706,8980.0,590,4160.0,6.570155902004454,46.32516703786192
94707,6730.0,170,4040.0,2.526002971768202,60.0297176820208
94708,5730.0,150,3360.0,2.6178010471204187,58.63874345549738
94709,4490.0,240,1660.0,5.3452115812917596,36.97104677060133
94710,3930.0,370,1920.0,9.414758269720101,48.854961832061065
94801,13900.0,2450,9360.0,17.62589928057554,67.33812949640287
94803,12610.0,1250,7260.0,9.912767644726408,57.57335448057097
94804,20290.0,3150,12150.0,15.524889107934944,59.8817151306062
94805,7150.0,740,4160.0,10.34965034965035,58.18181818181818
94806,28410.0,4070,17890.0,14.325941569869762,62.97078493488208
94901,19350.0,1490,13190.0,7.700258397932816,68.16537467700259
94903,14620.0,720,9250.0,4.924760601915184,63.26949384404925
94904,6040.0,210,4230.0,3.47682119205298,70.03311258278146
94920,6010.0,120,4410.0,1.9966722129783694,73.37770382695507
94922,190.0,0,110.0,0.0,57.89473684210527
94923,710.0,50,490.0,7.042253521126761,69.01408450704226
94924,590.0,70,380.0,11.864406779661017,64.40677966101694
94925,4730.0,150,3110.0,3.171247357293869,65.75052854122622
94928,22560.0,1810,11140.0,8.02304964539007,49.37943262411347
94930,4230.0,250,2510.0,5.91016548463357,59.33806146572104
94931,4780.0,370,2450.0,7.740585774058577,51.25523012552301
94937,540.0,40,340.0,7.4074074074074066,62.96296296296296
94939,3570.0,120,2350.0,3.361344537815126,65.82633053221288
94941,14780.0,470,10010.0,3.1799729364005414,67.72665764546684
94945,8790.0,450,5440.0,5.1194539249146755,61.88850967007964
94946,310.0,0,220.0,0.0,70.96774193548387
94947,12020.0,740,7210.0,6.156405990016639,59.98336106489185
94949,8700.0,560,5490.0,6.436781609195402,63.10344827586207
94951,2200.0,160,1360.0,7.2727272727272725,61.81818181818181
94952,16090.0,980,9330.0,6.090739589807334,57.98632691112492
94954,18680.0,1060,10220.0,5.674518201284797,54.71092077087795
94956,750.0,60,500.0,8.0,66.66666666666666
94960,7170.0,270,4660.0,3.765690376569038,64.99302649930266
94965,5780.0,380,3620.0,6.5743944636678195,62.629757785467135
95003,11580.0,620,6570.0,5.354058721934369,56.73575129533679
95004,1930.0,180,1240.0,9.32642487046632,64.24870466321244
95005,2980.0,200,1510.0,6.7114093959731544,50.671140939597315
95006,4000.0,280,1900.0,7.000000000000001,47.5
95008,22960.0,1180,11710.0,5.139372822299651,51.00174216027874
95010,5030.0,340,2830.0,6.759443339960239,56.2624254473161
95012,5280.0,950,3990.0,17.992424242424242,75.56818181818183
95014,27000.0,710,11740.0,2.6296296296296298,43.48148148148148
95017,320.0,30,200.0,9.375,62.5
95018,3840.0,260,1870.0,6.770833333333333,48.69791666666667
95019,3690.0,710,2810.0,19.241192411924118,76.15176151761518
95020,29780.0,2920,19030.0,9.805238415043654,63.901947615849565
95023,27320.0,3070,18530.0,11.23718887262079,67.82576866764275
95030,6340.0,110,4030.0,1.7350157728706623,63.56466876971609
95032,13080.0,380,7420.0,2.90519877675841,56.727828746177366
95033,4120.0,150,2130.0,3.640776699029126,51.69902912621359
95035,38430.0,2280,21180.0,5.932864949258392,55.113192818110846
95037,24480.0,1540,14420.0,6.290849673202614,58.90522875816993
95039,740.0,90,520.0,12.162162162162163,70.27027027027027
95043,250.0,0,150.0,0.0,60.0
95045,2180.0,210,1360.0,9.63302752293578,62.38532110091744
95046,3250.0,340,2120.0,10.461538461538462,65.23076923076923
95050,17990.0,1120,9430.0,6.22568093385214,52.41801000555865
95051,29820.0,1400,14670.0,4.694835680751173,49.19517102615694
95054,13000.0,520,6400.0,4.0,49.23076923076923
95060,19800.0,1460,9830.0,7.373737373737374,49.64646464646464
95062,17460.0,1380,9340.0,7.903780068728522,53.493699885452465
95064,540.0,50,170.0,9.25925925925926,31.48148148148148
95065,3960.0,250,2250.0,6.313131313131313,56.81818181818182
95066,7230.0,340,3790.0,4.702627939142462,52.42047026279392
95070,15940.0,290,8380.0,1.819322459222083,52.57214554579674
95073,5520.0,370,3090.0,6.702898550724639,55.97826086956522
95075,340.0,0,240.0,0.0,70.58823529411765
95076,36480.0,6050,26350.0,16.584429824561404,72.23135964912281
95110,9360.0,820,5410.0,8.76068376068376,57.799145299145295
95111,27970.0,3820,19670.0,13.657490168037183,70.32534858777262
95112,25910.0,3270,14900.0,12.6206098031648,57.50675414897722
95113,1490.0,80,630.0,5.369127516778524,42.281879194630875
95116,22600.0,2970,16380.0,13.14159292035398,72.4778761061947
95117,13460.0,1270,7650.0,9.435364041604755,56.835066864784544
95118,14870.0,880,8110.0,5.917955615332885,54.53934095494284
95119,5290.0,290,2710.0,5.482041587901701,51.22873345935728
95120,17650.0,370,8900.0,2.096317280453258,50.42492917847026
95121,18510.0,2070,12530.0,11.183144246353322,67.69313884386818
95122,25680.0,3530,19020.0,13.746105919003115,74.06542056074767
95123,32330.0,2290,17550.0,7.083204454067429,54.283946798639036
95124,22320.0,970,11550.0,4.345878136200717,51.747311827956985
95125,25410.0,1310,14620.0,5.155450609996064,57.536402990948446
95126,18100.0,1340,9420.0,7.403314917127071,52.04419889502763
95127,29580.0,3070,20270.0,10.378634212305613,68.52603110209601
95128,16610.0,1180,9360.0,7.104154124021673,56.351595424443104
95129,18110.0,810,7720.0,4.47266703478741,42.62838210933186
95130,6240.0,340,3110.0,5.448717948717949,49.83974358974359
95131,15110.0,1000,7840.0,6.618133686300463,51.88616810059563
95132,19760.0,1390,11090.0,7.034412955465587,56.12348178137652
95133,14170.0,1320,8440.0,9.31545518701482,59.56245589273112
95134,14560.0,520,7070.0,3.571428571428571,48.55769230769231
95135,10000.0,330,5230.0,3.3000000000000003,52.300000000000004
95136,21820.0,1710,12360.0,7.836846929422549,56.64527956003666
95138,9080.0,510,5240.0,5.616740088105727,57.70925110132159
95139,3150.0,170,1640.0,5.396825396825397,52.06349206349207
95140,200.0,0,120.0,0.0,60.0
95148,22490.0,1980,13880.0,8.803912850155625,61.71631836371721
95202,2000.0,740,1040.0,37.0,52.0
95203,6490.0,1610,3690.0,24.80739599383667,56.85670261941448
95204,13440.0,2530,7080.0,18.824404761904763,52.67857142857143
95205,16190.0,4570,10520.0,28.227300802964795,64.97838171710933
95206,29800.0,6960,18710.0,23.355704697986575,62.785234899328856
95207,21210.0,4590,11270.0,21.64073550212164,53.135313531353134
95209,20030.0,3290,10980.0,16.425361957064403,54.81777333999002
95210,16620.0,4440,9010.0,26.714801444043324,54.21179302045728
95212,13520.0,2420,8190.0,17.899408284023668,60.57692307692307
95215,9760.0,2040,6370.0,20.901639344262296,65.26639344262296
95219,13830.0,1580,7970.0,11.424439624005785,57.62834417932032
95220,3160.0,390,1950.0,12.341772151898734,61.70886075949367
95222,1990.0,220,1100.0,11.055276381909549,55.27638190954774
95223,1650.0,150,940.0,9.090909090909092,56.96969696969697
95228,2220.0,220,1300.0,9.90990990990991,58.55855855855856
95230,300.0,30,240.0,10.0,80.0
95231,1690.0,370,1180.0,21.893491124260358,69.8224852071006
95232,120.0,0,60.0,0.0,50.0
95236,2510.0,280,1670.0,11.155378486055776,66.53386454183267
95237,1820.0,260,1130.0,14.285714285714285,62.08791208791209
95240,19830.0,3390,11750.0,17.095310136157337,59.25365607665154
95242,13400.0,1210,7800.0,9.029850746268657,58.2089552238806
95245,810.0,100,430.0,12.345679012345679,53.086419753086425
95246,640.0,90,360.0,14.0625,56.25
95247,2120.0,180,1310.0,8.49056603773585,61.79245283018868
95249,1650.0,270,780.0,16.363636363636363,47.27272727272727
95251,300.0,40,180.0,13.333333333333334,60.0
95252,6570.0,710,3560.0,10.80669710806697,54.18569254185692
95255,710.0,120,410.0,16.901408450704224,57.74647887323944
95257,200.0,30,90.0,15.0,45.0
95258,2430.0,260,1560.0,10.699588477366255,64.19753086419753
95301,16760.0,3230,10610.0,19.272076372315038,63.3054892601432
95303,360.0,70,250.0,19.444444444444446,69.44444444444444
95304,6350.0,640,4040.0,10.078740157480315,63.622047244094496
95306,390.0,50,220.0,12.82051282051282,56.41025641025641
95307,19680.0,4120,13310.0,20.934959349593495,67.6321138211382
95310,990.0,100,630.0,10.1010101010101,63.63636363636363
95311,760.0,120,390.0,15.789473684210526,51.31578947368421
95313,560.0,100,430.0,17.857142857142858,76.78571428571429
95315,5380.0,1150,3890.0,21.37546468401487,72.30483271375465
95316,3130.0,390,2020.0,12.460063897763577,64.5367412140575
95317,330.0,40,270.0,12.121212121212121,81.81818181818183
95320,5670.0,580,3610.0,10.229276895943562,63.66843033509701
95321,1600.0,160,850.0,10.0,53.125
95322,4220.0,780,3070.0,18.48341232227488,72.74881516587678
95323,530.0,80,370.0,15.09433962264151,69.81132075471697
95324,3200.0,400,2130.0,12.5,66.5625
95326,4810.0,670,3240.0,13.92931392931393,67.35966735966737
95327,2630.0,380,1530.0,14.44866920152091,58.174904942965775
95328,1920.0,470,1310.0,24.479166666666664,68.22916666666666
95329,1120.0,120,660.0,10.714285714285714,58.92857142857143
95330,15250.0,1790,9510.0,11.737704918032787,62.36065573770492
95333,1140.0,270,790.0,23.684210526315788,69.2982456140351
95334,7230.0,1550,5530.0,21.43845089903181,76.48686030428769
95335,120.0,0,80.0,0.0,66.66666666666666
95336,22540.0,2940,13520.0,13.043478260869565,59.982253771073644
95337,21980.0,2610,13840.0,11.874431301182893,62.9663330300273
95338,4400.0,650,2340.0,14.772727272727273,53.18181818181819
95340,14690.0,2940,8100.0,20.01361470388019,55.13955071477196
95341,13300.0,4030,8500.0,30.30075187969925,63.90977443609023
95345,310.0,50,130.0,16.129032258064516,41.935483870967744
95346,440.0,50,240.0,11.363636363636363,54.54545454545454
95348,14670.0,3460,7620.0,23.585548738922974,51.94274028629857
95350,23490.0,4340,12910.0,18.475947211579395,54.959557258407834
95351,18650.0,5000,12510.0,26.80965147453083,67.07774798927613
95354,10970.0,2380,6180.0,21.695533272561534,56.335460346399266
95355,27360.0,3930,15020.0,14.364035087719298,54.89766081871345
95356,15150.0,1970,8820.0,13.003300330033005,58.21782178217821
95357,6200.0,970,3820.0,15.645161290322582,61.61290322580645
95358,13240.0,2810,9110.0,21.22356495468278,68.80664652567975
95360,5760.0,1110,4020.0,19.270833333333336,69.79166666666666
95361,15170.0,1780,8840.0,11.733684904416613,58.27290705339486
95363,13110.0,2260,8790.0,17.238749046529367,67.04805491990847
95365,1840.0,530,1360.0,28.804347826086957,73.91304347826086
95366,8290.0,660,5030.0,7.961399276236429,60.675512665862485
95367,11370.0,1930,6860.0,16.97449428320141,60.334212840809144
95368,6660.0,1000,3960.0,15.015015015015015,59.45945945945946
95369,360.0,40,230.0,11.11111111111111,63.888888888888886
95370,11840.0,1500,6680.0,12.66891891891892,56.41891891891891
95372,1120.0,110,680.0,9.821428571428571,60.71428571428571
95374,730.0,140,520.0,19.17808219178082,71.23287671232876
95376,24490.0,3220,15440.0,13.148223764801962,63.046141282155986
95377,17560.0,1640,10830.0,9.339407744874716,61.67425968109339
95379,1690.0,240,980.0,14.201183431952662,57.98816568047337
95380,16990.0,3440,11140.0,20.247204237786935,65.56798116539142
95382,16650.0,2050,9970.0,12.312312312312311,59.87987987987988
95383,1920.0,200,1110.0,10.416666666666668,57.8125
95385,130.0,20,80.0,15.384615384615385,61.53846153846154
95386,4540.0,770,2910.0,16.96035242290749,64.09691629955947
95388,5600.0,1440,3870.0,25.71428571428571,69.10714285714286
95389,520.0,0,170.0,0.0,32.69230769230769
95391,9740.0,580,5760.0,5.95482546201232,59.13757700205339
95401,17710.0,1730,9870.0,9.768492377188029,55.73122529644269
95403,21830.0,1840,12310.0,8.428767750801649,56.39028859367843
95404,18900.0,1450,10390.0,7.671957671957672,54.973544973544975
95405,11070.0,690,5810.0,6.233062330623306,52.48419150858176
95407,19350.0,2510,12190.0,12.97157622739018,62.997416020671835
95409,13860.0,740,7610.0,5.339105339105339,54.906204906204906
95410,410.0,80,240.0,19.51219512195122,58.536585365853654
95412,130.0,0,70.0,0.0,53.84615384615385
95415,670.0,100,470.0,14.925373134328357,70.1492537313433
95421,630.0,70,340.0,11.11111111111111,53.96825396825397
95422,5030.0,1560,2510.0,31.01391650099404,49.90059642147117
95423,1340.0,250,670.0,18.65671641791045,50.0
95425,5480.0,440,3430.0,8.02919708029197,62.59124087591241
95428,760.0,240,410.0,31.57894736842105,53.94736842105263
95432,180.0,20,120.0,11.11111111111111,66.66666666666666
95436,2700.0,200,1440.0,7.4074074074074066,53.333333333333336
95437,6550.0,960,4230.0,14.656488549618322,64.58015267175573
95439,450.0,40,290.0,8.88888888888889,64.44444444444444
95441,1050.0,70,770.0,6.666666666666667,73.33333333333333
95442,1400.0,90,880.0,6.428571428571428,62.857142857142854
95444,720.0,60,450.0,8.333333333333332,62.5
95445,1420.0,150,910.0,10.56338028169014,64.08450704225352
95446,2270.0,260,1190.0,11.45374449339207,52.42290748898678
95448,8590.0,560,5680.0,6.519208381839348,66.12339930151339
95449,710.0,110,470.0,15.492957746478872,66.19718309859155
95450,190.0,0,120.0,0.0,63.1578947368421
95451,4880.0,790,2630.0,16.188524590163937,53.893442622950815
95452,750.0,40,490.0,5.333333333333334,65.33333333333333
95453,4770.0,740,2560.0,15.513626834381553,53.66876310272537
95454,870.0,240,530.0,27.586206896551722,60.91954022988506
95456,340.0,30,220.0,8.823529411764707,64.70588235294117
95457,1340.0,260,730.0,19.402985074626866,54.47761194029851
95458,1030.0,250,490.0,24.271844660194176,47.57281553398058
95459,220.0,40,130.0,18.181818181818183,59.09090909090909
95460,1450.0,160,960.0,11.03448275862069,66.20689655172414
95461,1380.0,180,770.0,13.043478260869565,55.79710144927537
95462,570.0,60,330.0,10.526315789473683,57.89473684210527
95464,850.0,220,400.0,25.882352941176475,47.05882352941176
95465,1030.0,80,610.0,7.766990291262135,59.22330097087378
95466,620.0,110,440.0,17.741935483870968,70.96774193548387
95467,2590.0,250,1340.0,9.652509652509652,51.737451737451735
95468,660.0,120,310.0,18.181818181818183,46.96969696969697
95469,660.0,90,440.0,13.636363636363635,66.66666666666666
95470,2510.0,400,1570.0,15.936254980079681,62.54980079681275
95472,13450.0,930,7770.0,6.91449814126394,57.76951672862454
95476,15900.0,970,10110.0,6.10062893081761,63.58490566037736
95482,13430.0,2160,8100.0,16.083395383469842,60.31273268801192
95485,1040.0,240,510.0,23.076923076923077,49.03846153846153
95490,5780.0,1050,2850.0,18.166089965397923,49.30795847750865
95492,13810.0,880,8070.0,6.3721940622737145,58.43591600289645
95494,120.0,0,80.0,0.0,66.66666666666666
95501,9470.0,1650,4350.0,17.423442449841605,45.934530095036955
95503,10400.0,1480,5510.0,14.23076923076923,52.98076923076923
95519,7900.0,1100,4010.0,13.924050632911392,50.75949367088608
95521,8530.0,1360,3330.0,15.943728018757328,39.038686987104334
95524,990.0,90,620.0,9.090909090909092,62.62626262626263
95525,860.0,100,470.0,11.627906976744185,54.65116279069767
95526,130.0,40,60.0,30.76923076923077,46.15384615384615
95527,120.0,20,70.0,16.666666666666664,58.333333333333336
95528,400.0,60,230.0,15.0,57.49999999999999
95531,8340.0,1600,4000.0,19.18465227817746,47.961630695443645
95536,1260.0,150,840.0,11.904761904761903,66.66666666666666
95540,6100.0,1000,3460.0,16.39344262295082,56.72131147540984
95542,770.0,200,470.0,25.97402597402597,61.038961038961034
95543,310.0,30,160.0,9.67741935483871,51.61290322580645
95546,1010.0,320,500.0,31.683168316831683,49.504950495049506
95547,580.0,80,390.0,13.793103448275861,67.24137931034483
95548,370.0,100,190.0,27.027027027027028,51.35135135135135
95549,320.0,30,220.0,9.375,68.75
95551,660.0,100,380.0,15.151515151515152,57.57575757575758
95552,140.0,30,80.0,21.428571428571427,57.14285714285714
95554,120.0,30,70.0,25.0,58.333333333333336
95558,150.0,30,80.0,20.0,53.333333333333336
95560,770.0,180,480.0,23.376623376623375,62.33766233766234
95562,1260.0,280,610.0,22.22222222222222,48.41269841269841
95564,180.0,60,80.0,33.33333333333333,44.44444444444444
95565,370.0,70,190.0,18.91891891891892,51.35135135135135
95567,900.0,150,440.0,16.666666666666664,48.888888888888886
95570,1140.0,150,670.0,13.157894736842104,58.77192982456141
95573,710.0,170,440.0,23.943661971830984,61.97183098591549
95585,130.0,40,80.0,30.76923076923077,61.53846153846154
95589,430.0,110,260.0,25.581395348837212,60.46511627906976
95602,8520.0,630,4920.0,7.394366197183098,57.74647887323944
95603,13160.0,1180,7020.0,8.966565349544073,53.34346504559271
95605,6290.0,1190,3120.0,18.91891891891892,49.60254372019078
95606,130.0,0,100.0,0.0,76.92307692307693
95607,110.0,0,80.0,0.0,72.72727272727273
95608,28830.0,3660,14680.0,12.695109261186262,50.919181408255284
95610,21350.0,2820,9960.0,13.208430913348945,46.65105386416862
95612,610.0,40,410.0,6.557377049180328,67.21311475409836
95614,1960.0,100,1070.0,5.1020408163265305,54.59183673469388
95615,410.0,70,290.0,17.073170731707318,70.73170731707317
95616,16570.0,1120,6540.0,6.75920337960169,39.46891973445987
95618,11370.0,810,4960.0,7.12401055408971,43.6235708003518
95619,2570.0,290,1350.0,11.284046692607005,52.52918287937744
95620,11040.0,1120,6240.0,10.144927536231885,56.52173913043478
95621,20210.0,2490,9260.0,12.320633349826817,45.81890153389411
95623,2200.0,180,1200.0,8.181818181818182,54.54545454545454
95624,30590.0,3520,16100.0,11.507028440666884,52.63157894736842
95626,2610.0,370,1330.0,14.17624521072797,50.95785440613027
95627,1830.0,250,1040.0,13.661202185792352,56.830601092896174
95628,21290.0,1680,10770.0,7.891028651949272,50.58713010803194
95629,430.0,30,250.0,6.976744186046512,58.139534883720934
95630,36900.0,1880,17840.0,5.094850948509485,48.34688346883469
95631,2940.0,260,1510.0,8.843537414965986,51.36054421768708
95632,14620.0,1820,8430.0,12.448700410396716,57.660738714090286
95633,1390.0,170,720.0,12.23021582733813,51.798561151079134
95634,1410.0,160,700.0,11.347517730496454,49.645390070921984
95635,510.0,50,260.0,9.803921568627452,50.98039215686274
95636,250.0,40,120.0,16.0,48.0
95637,130.0,0,70.0,0.0,53.84615384615385
95638,1070.0,90,680.0,8.411214953271028,63.55140186915887
95640,4580.0,460,2340.0,10.043668122270741,51.09170305676856
95641,890.0,120,470.0,13.48314606741573,52.80898876404494
95642,3560.0,420,1810.0,11.797752808988763,50.84269662921348
95645,670.0,100,490.0,14.925373134328357,73.13432835820896
95648,28480.0,1780,15730.0,6.25,55.23174157303371
95650,6450.0,370,3850.0,5.736434108527131,59.68992248062015
95651,400.0,30,240.0,7.5,60.0
95652,250.0,70,110.0,28.000000000000004,44.0
95655,1880.0,210,860.0,11.170212765957446,45.744680851063826
95658,3290.0,200,2030.0,6.079027355623101,61.702127659574465
95659,330.0,30,210.0,9.090909090909092,63.63636363636363
95660,14480.0,3350,7700.0,23.1353591160221,53.17679558011049
95661,15170.0,1050,7780.0,6.921555702043507,51.28543177323665
95662,15740.0,1360,7590.0,8.640406607369759,48.22109275730623
95663,1450.0,80,880.0,5.517241379310345,60.689655172413794
95664,670.0,50,380.0,7.462686567164178,56.71641791044776
95665,2120.0,220,1110.0,10.377358490566039,52.358490566037744
95666,2390.0,250,1140.0,10.460251046025103,47.69874476987448
95667,17050.0,1620,9470.0,9.501466275659824,55.542521994134894
95668,350.0,20,220.0,5.714285714285714,62.857142857142854
95669,1330.0,130,780.0,9.774436090225564,58.64661654135338
95670,26250.0,3690,12870.0,14.057142857142857,49.028571428571425
95672,2260.0,110,1240.0,4.867256637168142,54.86725663716814
95673,7100.0,1210,3670.0,17.04225352112676,51.69014084507042
95674,380.0,30,250.0,7.894736842105263,65.78947368421053
95677,13750.0,1110,6850.0,8.072727272727272,49.81818181818182
95678,20580.0,2150,9670.0,10.44703595724004,46.987366375121475
95681,610.0,80,360.0,13.114754098360656,59.01639344262295
95682,14580.0,1080,7690.0,7.4074074074074066,52.74348422496571
95683,3410.0,130,1990.0,3.812316715542522,58.35777126099707
95684,1250.0,160,680.0,12.8,54.400000000000006
95685,2170.0,180,1180.0,8.294930875576037,54.377880184331794
95687,31000.0,2810,15370.0,9.064516129032258,49.58064516129032
95688,18360.0,1520,10090.0,8.278867102396514,54.95642701525054
95689,680.0,40,360.0,5.88235294117647,52.94117647058824
95690,1090.0,150,720.0,13.761467889908257,66.05504587155964
95691,18260.0,2230,9010.0,12.212486308871851,49.34282584884995
95692,2310.0,290,1190.0,12.554112554112553,51.515151515151516
95693,3460.0,250,2010.0,7.225433526011561,58.092485549132945
95694,4890.0,510,2950.0,10.429447852760736,60.32719836400818
95695,17330.0,2120,9990.0,12.233121754183497,57.64570109636469
95703,910.0,90,520.0,9.89010989010989,57.14285714285714
95709,2280.0,210,1350.0,9.210526315789473,59.210526315789465
95713,3730.0,360,1910.0,9.651474530831099,51.206434316353885
95722,2500.0,150,1410.0,6.0,56.39999999999999
95726,3910.0,460,1830.0,11.76470588235294,46.80306905370844
95742,8810.0,620,4330.0,7.037457434733257,49.148694665153236
95746,10620.0,400,6670.0,3.766478342749529,62.8060263653484
95747,40160.0,2590,20940.0,6.449203187250996,52.1414342629482
95757,24620.0,2580,12750.0,10.479285134037369,51.78716490658002
95758,30530.0,3800,15140.0,12.446773665247298,49.59056665574844
95762,23040.0,840,12870.0,3.6458333333333335,55.859375
95765,19110.0,1140,9520.0,5.965463108320251,49.81684981684982
95776,13580.0,1800,7950.0,13.25478645066274,58.541973490427104
95811,4350.0,530,1410.0,12.183908045977011,32.41379310344827
95814,4660.0,470,1560.0,10.085836909871244,33.47639484978541
95815,10710.0,2690,5320.0,25.11671335200747,49.673202614379086
95816,10250.0,600,3910.0,5.853658536585367,38.146341463414636
95817,6270.0,870,2490.0,13.875598086124402,39.71291866028708
95818,11640.0,1060,5480.0,9.106529209621993,47.07903780068728
95819,9220.0,350,4810.0,3.7960954446854664,52.16919739696312
95820,15870.0,2810,7510.0,17.706364209199748,47.32199117832388
95821,16290.0,3090,8170.0,18.96869244935543,50.15346838551259
95822,20940.0,3580,10680.0,17.096466093600764,51.00286532951289
95823,33440.0,8080,18500.0,24.16267942583732,55.32296650717703
95824,12790.0,3630,7260.0,28.381548084440972,56.763096168881944
95825,15330.0,3060,7520.0,19.960861056751465,49.05414220482713
95826,18330.0,2380,7640.0,12.984178941625752,41.680305510092744
95827,9930.0,1590,4840.0,16.012084592145015,48.74118831822759
95828,28020.0,6140,15180.0,21.912919343326195,54.17558886509636
95829,15840.0,2070,8510.0,13.068181818181818,53.72474747474747
95830,390.0,40,230.0,10.256410256410255,58.97435897435898
